DATE,AAPL,AMZN,CSCO,DELL,EBAY,GOOG,HPQ,IBM,INTC,MSFT,ORCL,YHOO,MARKET,CASH
731260,0.012141,0.030233,0.015064,0.01825,0.009475,NaN,0.010111,0.014075,0.012436,0.027935,-0.003708,0.028169,0.013546,6.68E-05
731261,-0.016393,0.044394,-0.003425,-0.019386,0.023891,NaN,-0.004766,-0.001666,-0.001198,-0.002265,0.012407,-0.013103,0.001358,6.65E-05
731262,-0.028455,-0.033862,-0.021191,-0.045132,-0.017667,NaN,-0.024904,-0.046343,-0.031494,-0.023508,-0.050858,-0.054315,-0.009764,6.61E-05
731266,-0.053556,-0.029828,-0.016384,-0.046875,-0.093994,NaN,-0.02947,-0.015453,-0.029421,-0.021584,-0.04519,-0.078494,-0.015945,6.68E-05
731267,0.022546,-0.003843,-0.007139,0.034426,0.018165,NaN,0.003036,-0.019645,0.003191,0.01646,0.048682,0.058864,0.020746,6.68E-05
731268,-0.070471,0.023148,-0.094667,-0.058241,-0.007173,NaN,-0.018163,-0.029504,-0.062341,-0.030885,-0.016119,-0.055592,-0.010712,6.68E-05
731269,0.057674,-0.014329,0.008604,-0.000421,-0.032975,NaN,-0.008736,0.021477,0.001696,-0.001034,0.015727,0.001385,0.013572,6.68E-05
731272,0.047054,0.050497,0.023622,0.058502,0.037165,NaN,0.03577,-0.001524,0.050457,0.018796,0.054194,0.037344,0.017812,6.72E-05
731273,-0.00588,0.048798,-0.00641,0.006759,-0.016808,NaN,0.001502,-0.011699,-0.032237,-0.008971,0.011628,-0.004667,-0.003001,6.72E-05
731274,-0.072243,-0.009028,-0.08129,-0.001975,-0.0774,NaN,0.001,0.006999,-0.00433,-0.002733,-0.009679,-0.025452,0.001341,6.72E-05
731275,-0.01184,-0.011913,0.002107,-0.022952,0.059866,NaN,0.004493,0.002964,-0.044831,-0.000856,0.015272,-0.006186,-0.002118,6.80E-05
731276,0.080645,0.091489,0.051156,0.070879,0.053987,NaN,0.004473,0.049939,0.085114,0.051937,-0.037906,0.148686,0.025997,6.72E-05
731279,0.035821,0.070825,0.098667,0.046899,0.08385,NaN,0.020782,0.027956,0.028083,0.031449,-0.145091,0.072246,0.021075,6.87E-05
731280,-0.031289,-0.030947,0.00182,0.001806,-0.012614,NaN,0.002433,-0.002172,0.026688,-0.003476,0.013168,0.021336,-0.01449,6.84E-05
731281,0.022949,0.022542,0.015748,0.007573,-0.002385,NaN,-0.020388,0.005962,0.007951,0.008719,0.020939,0.003848,0.013738,6.76E-05
731282,0.012879,-0.043478,0.013715,-0.012527,-0.01622,NaN,-0.00892,-0.024365,0.000607,-0.014301,-0.009901,-0.017525,-0.004626,6.76E-05
731283,0.011485,0.046735,0.047059,0.047843,0.048941,NaN,0.0295,0.013306,0.036082,0.019611,0.014286,0.055184,0.004477,6.87E-05
731286,0.016221,0.022018,-0.021348,-0.006918,-0.000496,NaN,0.018941,0.001427,-0.021949,0.006099,0.021127,0.082937,0.003665,7.06E-05
731287,-0.013567,-0.023938,-0.037313,-0.02473,-0.028638,NaN,-0.020019,0.030977,-0.012867,-0.027976,-0.004138,-0.05561,0.002022,6.99E-05
731288,-0.009304,-0.034948,-0.024448,-0.041429,-0.032209,NaN,-0.021887,-0.012166,-0.050015,-0.007035,-0.038089,-0.007231,-0.011772,6.91E-05
731289,-0.00245,-0.080051,0.023227,-0.034277,-0.001937,NaN,-0.035306,-0.005411,-0.011806,-0.014171,-0.032397,0.00052,0.001456,7.06E-05
731290,0.021285,-0.031077,-0.011947,-0.007716,0.017996,NaN,-0.018041,0.001782,0.024863,0.020745,-0.0625,-0.026521,0.008566,7.06E-05
731293,-0.008417,0.06985,-0.001209,0.02605,0.002253,NaN,0.010499,-0.00412,-0.003781,-0.005601,0,0.026175,-0.002779,7.14E-05
731294,0.004446,-0.023318,0.013317,0.024252,0.003631,NaN,-0.023377,0.010719,0.003163,0.001448,0.016667,-0.006247,0.005436,7.02E-05
731295,0.002817,-0.010914,-0.043011,-0.00407,-0.029118,NaN,-0.031915,-0.018513,-0.037516,-0.034228,-0.021077,-0.046621,-0.012522,6.99E-05
731296,-0.026083,0.046207,0.029338,0.0026,0.039042,NaN,0.016484,0.012133,0.028497,0.020965,0.048644,0.021429,-0.002069,6.99E-05
731297,-0.007417,0.023731,0.004851,-0.015932,0.011272,NaN,-0.018919,-0.011051,-0.025796,-0.014831,-0.022814,-0.008607,-0.004978,6.99E-05
731300,-0.030718,-0.050869,-0.023537,-0.009413,-0.030569,NaN,-0.001653,-0.019318,-0.019287,-0.020182,-0.025681,-0.032556,-0.014001,7.02E-05
731301,0.004711,0.006106,0.006799,-0.004561,-0.006969,NaN,-0.002208,-0.006373,0.025667,-0.002533,0.015176,-0.007852,0.006998,6.87E-05
731302,0.000426,-0.03911,0.003069,-0.009164,0.002632,NaN,-0.017146,0.004762,-0.0117,0.006093,-0.006294,0.009045,0.007104,6.87E-05
731303,0.008522,0.003509,0.036108,0.006166,-0.008924,NaN,0.009567,0.0059,0,0.014637,0.01346,0.034734,-0.002203,6.80E-05
731307,0.033376,0.034965,0.034849,0.039448,-0.002648,NaN,-0.00223,-0.010962,0.024992,0.001161,0.003125,0.01137,-0.003964,6.80E-05
731308,-0.015944,-0.037162,-0.062785,-0.021002,-0.026907,NaN,-0.02514,-0.018569,-0.036574,-0.051342,-0.024143,-0.033726,-0.004727,6.84E-05
731309,-0.013295,-0.040702,0.010962,-0.014302,-0.029289,NaN,-0.004585,-0.009807,-0.005328,-0.016585,-0.00399,-0.012742,-0.010912,6.80E-05
731310,0.048421,-0.00951,0.016265,0.021382,-0.010307,NaN,-0.006908,0.008804,0.024104,0.00213,-0.020833,-0.008979,0.003616,6.76E-05
731311,-0.006426,-0.002954,-0.042679,-0.012336,0.00587,NaN,-0.015072,-0.035601,-0.017653,-0.010275,-0.007365,0.028879,0.003563,6.68E-05
731314,-0.007276,0.033333,0.001858,0.017411,0.038215,NaN,0.007652,-0.101183,-0.003993,0.024163,0.017312,0.036874,-0.002015,6.65E-05
731315,-0.01873,-0.02509,-0.084054,-0.011533,-0.035358,NaN,0.016939,0.003775,-0.049115,-0.04107,-0.029173,-0.02017,-0.003943,6.57E-05
731316,0.023237,-0.008824,0.049258,0.010162,0.011654,NaN,0.017806,0.014475,0.02811,0.026062,-0.035893,-0.001083,0.016952,6.50E-05
731317,0.00811,-0.054896,-0.04373,-0.021237,-0.05537,NaN,0.010158,-0.054151,-0.010936,-0.026821,-0.052814,-0.162148,-0.019808,6.53E-05
731318,0.008045,0.044741,0.028917,-0.00571,0.063729,NaN,-0.005587,0.016748,-0.019005,0.020807,0.052102,0.017476,0.001448,6.50E-05
731321,-0.002394,0.043576,-0.018954,-0.009571,0.022374,NaN,0.004494,-0.002921,-0.009863,-0.004291,-0.018245,-0.01972,-0.009533,6.53E-05
731322,0.0296,0.008639,0.037975,0.051797,0.014288,NaN,0.040268,0.009959,0.049804,0.038068,0.067257,-0.001298,0.020572,6.61E-05
731323,0.014375,0.057816,0.025032,0.00588,-0.020506,NaN,0.002688,-0.016125,0.038292,-0.020412,-0.023217,0.032489,-0.007565,6.57E-05
731324,-0.02681,-0.037787,-0.033187,-0.006211,-0.034407,NaN,-0.024129,0.048815,-0.006201,-0.004591,-0.011036,-0.052234,-0.00128,6.53E-05
731325,-0.016922,0.018934,-0.011658,0.005147,0.025452,NaN,0.026923,0.000562,-0.011494,0.014724,0.024034,-0.01992,0.005078,6.57E-05
731328,-0.018014,-0.015141,-0.025557,-0.00695,-0.013054,NaN,-0.022472,-0.012022,-0.001329,-0.028147,-0.041911,-0.042005,-0.011765,6.53E-05
731329,-0.011415,-0.01747,-0.057835,-0.017311,-0.023286,NaN,-0.012589,-0.006824,-0.017299,-0.028782,-0.027122,0.002122,-0.004656,6.57E-05
731330,-0.019794,0.194168,0.029979,-0.008621,-0.021934,NaN,-0.046009,-0.009504,-0.021327,-0.017966,-0.055755,0.031052,-0.005829,6.53E-05
731331,0.014724,0.001787,0.011088,0.013233,0.009945,NaN,0.009878,0.002428,0.006226,0.013391,0,-0.017796,0.000462,6.61E-05
731332,-0.04602,0.005351,-0.046607,-0.034328,-0.040355,NaN,-0.024166,-0.023065,-0.033345,-0.041504,-0.035238,0.010453,-0.012391,6.65E-05
731335,0.041286,-0.04317,0.015816,-0.011978,0.022938,NaN,0.00059,-0.00968,-0.002845,0.014369,0.029615,-0.02,-0.009167,6.76E-05
731336,0.012938,0.03152,0.036801,0.030113,0.044453,NaN,0.007661,-0.00155,0.020328,0.000383,-0.037392,0.038705,0.012867,6.72E-05
731337,-0.011949,-0.011983,-0.064846,0.005315,0.018079,NaN,-0.014035,0.006447,0.000699,0.009376,-0.058765,0.059621,0.011508,6.72E-05
731338,-0.012093,-0.010309,-0.00438,-0.04003,-0.033481,NaN,0.013642,-0.005219,-0.026546,-0.029194,-0.095238,-0.040921,0.00333,6.72E-05
731339,-0.007598,-0.016544,-0.036657,-0.043273,-0.018565,NaN,0.02048,-0.024803,-0.046286,-0.03222,-0.014035,-0.015333,-0.008433,6.68E-05
731342,-0.03658,0.004361,-0.019026,-0.023438,-0.014626,NaN,0.044725,-0.070677,-0.029367,-0.018967,-0.024911,-0.01151,-0.019846,6.76E-05
731343,-0.007947,-0.00062,0.01474,-0.059789,-0.013853,NaN,0.010428,0.006579,0.014352,0.017483,0.00365,0.009589,0.002907,6.68E-05
731344,0.084557,0.075109,0.243884,0.148679,0.083685,NaN,0.086366,0.079739,0.108222,0.111178,0.109091,0.107191,0.031144,6.68E-05
731345,-0.007386,0.023672,-0.031961,-0.015984,-0.006296,NaN,0.0005,-0.030564,-0.025535,-0.051846,-0.073224,0.003064,-0.01014,6.72E-05
731346,-0.035965,-0.044557,-0.020952,-0.053883,-0.0123,NaN,-0.037481,-0.003128,-0.043555,-0.039716,-0.055425,-0.055589,-0.009713,6.72E-05
731349,0.026587,0.022432,0.018158,0.061977,0.026792,NaN,0.037383,0.031501,0.055905,0.052747,0.057428,0.033635,0.017324,6.80E-05
731350,0.069758,0.086028,0.047771,0.060726,0.040794,NaN,0.026026,0.040029,0.057153,0.041564,0.040142,0.098248,0.018644,6.76E-05
731351,-0.012886,0.060074,0.006687,0.02974,0.012535,NaN,-0.056098,-0.011465,0.002985,-0.002369,0.043133,0.013105,-0.004676,6.68E-05
731352,-0.002769,-0.01655,0.027174,0.005415,-0.020227,NaN,0.01292,0.011243,0.017526,0.018082,0.042437,0.014061,0.004572,6.65E-05
731353,-0.007933,-0.022947,0.014109,0.003591,0.002314,NaN,0.004082,0.002809,0.013975,0.005203,-0.002088,-0.001664,0.006346,6.68E-05
731356,-0.010796,0.012004,-0.038841,-0.02576,-0.001953,NaN,-0.009654,-0.014471,-0.032372,-0.036052,-0.047071,-0.046111,-0.011937,6.72E-05
731357,-0.051738,-0.032491,-0.025332,-0.012853,-0.019036,NaN,-0.025141,-0.011841,-0.037098,-0.033697,-0.02854,-0.025626,-0.012101,6.65E-05
731358,0.036658,-0.000533,0.024752,0.019345,0.001995,NaN,0.012632,0.006591,0.017888,0.028741,-0.00565,-0.027496,0.005762,6.61E-05
731359,0.035362,0.037333,0.020531,0.00292,0.062081,NaN,0.003119,0.004167,-0.006759,0.021047,0.034091,0.0504,0.005729,6.61E-05
731360,-0.040905,0.001028,-0.019527,-0.009461,-0.023688,NaN,-0.031606,-0.014819,-0.024838,-0.028457,-0.027473,-0.004681,-0.010945,6.61E-05
731364,-0.007039,-0.021058,-0.011467,-0.013593,-0.023215,NaN,0.000535,-0.012274,-0.010816,-0.017649,0.010169,-0.027043,-0.012142,6.72E-05
731365,0,-0.00787,-0.044567,-0.010056,0.015726,NaN,-0.006952,-0.005848,-0.038095,-0.005161,-0.060403,0.001813,-0.005865,6.65E-05
731366,0.009174,-0.028556,0.023003,0.016554,-0.007037,NaN,0.033926,0.007966,0.005501,0.011335,0.002381,-0.00965,-0.000516,6.65E-05
731367,-0.03719,-0.007621,-0.014366,-0.006292,-0.021793,NaN,-0.005729,-0.021884,0.007294,-0.032865,-0.059382,-0.024361,0.001368,6.61E-05
731370,-0.016738,-0.014811,-0.028517,-0.024953,-0.001449,NaN,-0.012572,-0.029086,-0.036206,-0.029267,-0.075758,-0.021223,-0.021709,6.72E-05
731371,-0.005674,0.000557,0.048924,0.028648,0.000363,NaN,0.006366,0.015363,0.033058,0.011331,0.068306,0.020408,-0.00226,6.68E-05
731372,-0.002634,0.001113,-0.00995,-0.002599,-0.002539,NaN,-0.009489,0.015635,0.024727,0.033613,0.107417,0.000625,0.0115,6.65E-05
731373,-0.024648,0.010006,-0.028894,-0.01452,-0.001636,NaN,-0.023417,-0.011049,-0.041874,0.004646,-0.058891,-0.001249,-0.017574,6.61E-05
731374,-0.034296,0.022565,0.017464,-0.007178,0.031865,NaN,0.018529,-0.017073,-0.185185,0.001541,0.025767,-0.00813,-0.003633,6.61E-05
731377,0.003738,-0.068891,-0.016529,-0.001903,0.000176,NaN,-0.021402,-0.019157,-0.042273,0.01616,-0.026316,-0.001261,0.005812,6.68E-05
731378,-0.047486,-0.009249,-0.031028,-0.0122,-0.016408,NaN,0.00328,-0.017057,-0.040342,-0.004733,-0.013514,0.001263,-0.01325,6.65E-05
731379,-0.018084,-0.003501,0.020013,0.032806,0.045919,NaN,-0.021253,-0.011127,0.06726,0.056496,0.028643,-0.001892,0.010701,6.61E-05
731380,-0.027377,0.020492,-0.026161,-0.026532,0.012005,NaN,-0.025612,0.012726,-0.021779,-0.023767,0,0.008844,-0.011948,6.53E-05
731381,0.028659,-0.034997,-0.039624,-0.012668,0.000508,NaN,-0.008571,0.00754,0.008053,0.018997,0.03753,-0.000626,-0.003008,6.50E-05
731384,0.021891,0.09453,0.053846,0.037325,0.068767,NaN,0.027089,0.012735,0.06015,0.007783,0.073512,0.051378,0.022564,6.61E-05
731385,-0.018987,0.020098,-0.023889,0.001124,-0.01458,NaN,0.007328,-0.015556,-0.023936,0.005568,-0.023913,-0.007747,0.001929,6.57E-05
731386,-0.150372,-0.025559,-0.014956,-0.07413,-0.00579,NaN,-0.051483,-0.034106,-0.087648,-0.029112,-0.020045,-0.037838,-0.01484,6.50E-05
731387,-0.000584,-0.040984,-0.028295,-0.032349,-0.022808,NaN,-0.017699,-0.024131,-0.04231,-0.004783,-0.038636,-0.023096,-0.013575,6.57E-05
731388,-0.015196,-0.00114,-0.024148,0.002089,-0.010925,NaN,-0.011411,-0.039536,-0.026507,-0.033641,-0.040189,-0.010224,-0.018871,6.53E-05
731391,0.024926,-0.001141,0.02329,0.034612,0.049038,NaN,-0.034022,0.013818,0.032034,0.03596,0.060345,-0.026469,0.00303,6.61E-05
731392,-0.007528,-0.123929,-0.043385,-0.048368,-0.037332,NaN,-0.057233,-0.015782,-0.05225,-0.022341,0.010453,-0.090186,-0.016699,6.57E-05
731393,-0.034422,0.033246,-0.001487,0.038119,0.004806,NaN,-0.011341,0.021137,0.01583,0.022285,0.054023,0.033528,-0.000131,6.46E-05
731394,0.030816,0.000631,0.029039,0.052632,0.01336,NaN,0.024291,0.02641,0.002149,0.014594,0.055616,0,0.016426,6.46E-05
731395,0.038687,0.02459,0.009407,0.013178,0.00293,NaN,0.006588,0.001391,-0.020375,-0.004006,-0.021694,0.040903,-0.002875,6.46E-05
731398,-0.037246,-0.166154,-0.061649,-0.03749,-0.049659,NaN,-0.01178,-0.061111,-0.039956,-0.037294,-0.04963,-0.076558,-0.01444,6.53E-05
731399,-0.007034,-0.016974,-0.040489,-0.024642,-0.015027,NaN,-0.031788,0.014497,-0.055302,-0.023167,-0.035556,-0.128393,-0.010886,6.53E-05
731400,0.036009,0.06982,0.038217,0.005705,0.024445,NaN,0.04104,0.028142,0.071213,0.007776,0.10023,0.075758,0.005241,6.53E-05
731402,0.067806,0.067368,0.077454,0.053079,0.024708,NaN,0.070959,0.042405,0.100845,0.058063,0.045026,0.065728,0.035841,6.53E-05
731405,-0.038954,-0.017751,-0.027046,-0.047711,-0.071181,NaN,-0.017178,-0.029932,-0.053224,-0.035187,-0.067134,-0.053598,-0.010955,6.57E-05
731406,-0.026652,0.044177,-0.038771,-0.000404,0.014403,NaN,-0.012484,-0.022861,-0.029189,0.00548,0.009667,-0.01474,-0.019279,6.53E-05
731407,-0.011979,-0.041026,0.028158,-0.04325,0.031201,NaN,-0.03603,-0.013062,-0.064031,-0.01823,-0.044681,-0.040157,-0.031067,6.53E-05
731408,0.056582,0.039439,0.03997,0.010984,0.026347,NaN,-0.001311,0.009453,0.085663,0.012825,0.048998,0.059885,-0.001359,6.53E-05
731409,-0.043169,-0.007717,0.023488,0.045967,0.010434,NaN,0.002626,-0.002881,-0.014247,-0.019845,0.027601,0.001548,-0.013292,6.50E-05
731412,0.041119,0.033052,0.004172,0.01638,-0.003442,NaN,-0.017682,0.025863,0.062813,-0.001157,0.048554,0.009274,-0.005221,6.53E-05
731413,-0.020296,0.021957,-0.011773,0.029481,-0.000987,NaN,-0.049333,-0.028028,-0.039749,-0.010618,-0.015764,0.053599,-0.019224,6.53E-05
731414,-0.12486,-0.00798,0.037141,0.005727,0.014488,NaN,-0.048387,0.024344,0.058824,0.014634,0.048048,0.036337,0.008524,6.53E-05
731415,-0.040947,-0.037748,-0.031081,-0.01101,-0.018987,NaN,-0.016212,0.019239,-0.01286,-0.017115,-0.040115,-0.047686,-0.015288,6.53E-05
731416,-0.002001,-0.01672,-0.048117,-0.037236,-0.058395,NaN,-0.041199,-0.000694,-0.02814,-0.030327,-0.032836,-0.015464,-0.046404,6.50E-05
731419,-0.002674,0.013734,-0.049084,-0.052233,-0.015285,NaN,-0.0625,-0.048611,-0.020912,-0.041364,-0.050412,-0.00374,-0.029265,6.46E-05
731420,-0.030161,-0.06129,-0.03698,-0.043332,-0.051561,NaN,-0.04,-0.021168,-0.024644,-0.094717,-0.046587,-0.04955,-0.010565,6.46E-05
731421,0.050449,-0.030928,0.0472,0.065963,0.048721,NaN,0.041667,0.037136,0.049972,0.074866,0.068182,0.07267,0.063481,6.42E-05
731422,-0.055263,-0.114184,-0.113063,-0.067244,-0.04287,NaN,-0.016667,-0.002732,-0.065241,-0.073545,-0.041489,-0.104566,-0.000608,6.46E-05
731423,-0.001393,0.035228,0.018088,0.008846,0.030172,NaN,-0.011864,-0.042538,0.018879,0.058837,0.035516,0.044408,0.009539,6.42E-05
731426,0.04742,0.108275,0.126058,0.071898,0.050755,NaN,0.113208,0.071988,0.06064,0.063947,0.02358,0.038583,0.054146,6.53E-05
731427,0.027297,0.030705,0.002254,0.026176,0.009349,NaN,0.067797,0.00857,0.004235,-0.003109,0.033508,0.015163,-0.003655,6.53E-05
731428,-0.011017,-0.021666,-0.011244,-0.006377,-0.020755,NaN,0.020924,-0.019362,-0.009489,-0.002495,0.014184,-0.01643,0.006636,6.50E-05
731429,-0.030144,-0.020069,-0.082638,-0.024469,-0.03258,NaN,-0.032509,-0.03054,-0.06546,-0.046478,-0.033966,-0.076689,-0.026184,6.38E-05
731430,-0.023649,-0.022599,-0.017355,-0.007812,-0.005975,NaN,-0.065011,-0.005421,-0.048405,-0.02929,-0.026887,-0.047697,-0.022746,6.20E-05
731433,-0.031834,-0.070087,-0.044575,-0.042271,-0.028233,NaN,-0.054688,-0.027843,-0.048474,-0.009457,-0.042508,-0.059585,-0.032403,6.23E-05
731434,0.05361,0.067599,0.0625,0.052358,0.035989,NaN,0.045455,0.028944,0.078715,0.03819,0.035516,0.056015,0.028651,6.27E-05
731435,0.019674,-0.010189,0.076222,0.012747,0.004342,NaN,0.021344,0.020913,0.034442,0.031093,0.020364,-0.006087,0.022133,6.04E-05
731436,0.017964,0.022059,0.016166,0.038977,0.027382,NaN,0.048762,0.035275,0.037246,0.038649,0.051471,0.046369,0.030258,6.16E-05
731437,-0.019608,0.025899,-0.006061,0.000391,0.003332,NaN,-0.010332,0.003072,-0.028292,-0.016152,-0.01998,0,0.004021,6.16E-05
731440,-0.000667,0.014025,0.022104,0.011719,0.012933,NaN,-0.007457,-0.000835,-0.018477,0.007273,-0.008155,0.000836,-0.006467,6.38E-05
731441,-0.026684,-0.036653,-0.002983,-0.00695,-0.032954,NaN,-0.006762,0.001811,-0.047347,-0.02909,-0.065776,-0.065163,-0.023494,6.20E-05
731442,0.039753,-0.001436,0.073298,0.05521,0.025513,NaN,0.106657,0.042003,0.09521,0.056311,0.105611,0.04647,0.031324,6.23E-05
731443,0.029005,0.051042,0.000697,0,0.021051,NaN,0.02529,0.021089,0.017496,0.001207,0.006965,0.043553,0.008559,6.16E-05
731444,0.012812,0.019152,0.006267,0.01437,0.004771,NaN,0.004,0.037255,0.007523,0.004621,0.02668,-0.00982,-0.004239,6.16E-05
731447,0.010753,0.040268,0.018685,0.021431,0.049008,NaN,-0.003984,0.039572,0.037867,0.04,0.051973,0.113223,0.024235,6.35E-05
731448,-0.00438,0.030968,0.000679,-0.014936,-0.02344,NaN,-0.032667,-0.01479,-0.02518,-0.018462,-0.015554,-0.028211,-0.013205,6.16E-05
731449,0.013199,-0.037547,0.025798,0.012635,-0.000166,NaN,0.013094,-0.003322,0.032683,0.024295,0,-0.014515,0.01048,6.20E-05
731450,-0.009305,0.022757,-0.000662,0.013547,0.016391,NaN,0.040816,0.012222,-0.02246,0.018171,0.039963,-0.007752,0.010763,6.27E-05
731451,-0.015028,-0.035601,-0.043046,-0.020401,-0.020199,NaN,-0.039216,-0.019393,-0.062141,-0.018974,-0.035746,-0.060938,-0.019956,6.27E-05
731454,-0.012715,-0.015821,0.002768,0.001077,-0.015129,NaN,0.010204,-0.012189,0.009465,-0.002298,-0.020389,-0.059068,0.00519,6.38E-05
731455,-0.043786,-0.027461,-0.032436,-0.026184,-0.034436,NaN,-0.043098,-0.018383,-0.052399,-0.024184,-0.039735,-0.053935,-0.010607,6.38E-05
731456,-0.010101,0.003444,-0.021398,-0.015838,-0.031643,NaN,0.004222,-0.024371,-0.01979,-0.028718,-0.023645,-0.146729,-0.014768,6.35E-05
731457,0,0.039121,0.034985,0.001123,0.029969,NaN,-0.030834,0.007363,0.017815,0.024301,0.005045,0.122673,-0.002657,6.38E-05
731458,0.003401,-0.01321,-0.026761,-0.00486,-0.00929,NaN,-0.028923,-0.016184,-0.027421,-0.029656,-0.037149,0.003902,-0.000864,6.42E-05
731462,-0.047458,-0.022758,-0.054269,-0.027423,-0.03627,NaN,-0.065525,-0.040196,-0.04859,-0.041972,-0.055266,-0.056365,-0.040991,6.23E-05
731463,0.030605,0.015753,0.015302,0.003476,0.020562,NaN,0.042231,0.019074,0.015763,0.025308,0.059603,0.006179,0.014397,6.20E-05
731464,-0.020718,-0.03911,-0.037679,-0.030023,-0.01637,NaN,-0.017584,-0.021023,-0.062073,-0.047708,-0.05,-0.059365,-0.016785,6.12E-05
731465,0.014104,0.074386,0.02036,0.035714,0.03237,NaN,0.050584,0.014131,0.073461,0.041603,0.055921,0.08161,0.017323,6.31E-05
731468,-0.000695,0.07838,-0.005372,0.004598,0.044996,NaN,0,0.01776,-0.008631,0.018402,0.015576,0.021127,0.010938,6.42E-05
731469,-0.002784,0.037553,0.036265,0.015637,0.014409,NaN,0.048889,0.014765,0.024254,0.022382,0,0.030542,0.009769,6.38E-05
731470,-0.002791,-0.001168,0.010424,-0.006759,-0.023563,NaN,0.014124,-0.018519,0.009107,-0.024302,0.002045,0.024857,-0.00233,6.42E-05
731471,-0.010497,-0.02104,-0.039057,-0.004537,-0.009926,NaN,-0.052925,-0.031402,-0.055355,-0.029436,-0.032653,-0.034515,-0.023007,6.42E-05
731472,0.002122,-0.008358,0.000767,0.01785,0.002593,NaN,-0.007353,0.008766,0.021019,0.016119,0.026371,0.010628,-0.007963,6.42E-05
731475,0.023289,0.00602,-0.009195,-0.001866,-0.002586,NaN,0.017037,-0.002483,-0.020586,-0.002713,-0.046249,-0.026769,0.008186,6.50E-05
731476,0.02069,0.0383,-0.030162,0.003364,-0.01089,NaN,-0.021978,-0.007882,-0.00828,-0.010255,-0.02694,-0.016699,-0.0206,6.46E-05
731477,0.014865,0.021902,-0.00319,-0.007079,0.016253,NaN,0.002996,-0.030662,-0.018626,0.009727,-0.078627,-0.000999,-0.004213,6.38E-05
731478,-0.029294,-0.029329,-0.04,-0.051782,-0.017713,NaN,-0.040329,-0.068296,-0.019634,-0.011518,-0.02524,-0.05,-0.02815,6.27E-05
731479,0.01989,-0.078443,0.006667,-0.017412,-0.002801,NaN,0.007004,-0.01358,-0.00534,0.005508,-0.014797,0.026316,0.005493,6.27E-05
731482,-0.001345,0.01198,-0.009934,-0.025775,-0.017029,NaN,-0.004637,-0.008605,-0.051678,-0.046987,-0.043805,-0.068718,-0.014259,6.27E-05
731483,-0.014141,-0.007477,-0.044314,-0.008268,-0.003929,NaN,-0.045807,-0.057125,0.014862,0.009065,0.04712,-0.008811,-0.02401,6.27E-05
731484,0.019809,-0.012555,0.046369,0.037099,0.01542,NaN,0.044752,0.054561,0.059972,0.019062,0.0725,0.101111,0.02082,6.31E-05
731485,-0.015405,0.090273,-0.050167,0.005627,0.000706,NaN,-0.059969,-0.015712,-0.003289,-0.006665,-0.0338,0.068618,0.019837,6.27E-05
731486,0.001361,-0.008163,-0.011444,-0.028777,0.014646,NaN,-0.003314,-0.026766,-0.034983,-0.020563,0.013269,-0.000944,-0.036972,6.20E-05
731489,-0.014946,-0.063492,-0.066785,-0.03251,-0.081565,NaN,-0.029925,-0.033963,-0.049932,-0.03337,-0.064286,-0.095463,-0.01422,5.97E-05
731490,0.00069,0.06403,0.043893,0.048065,0.013255,NaN,0.065124,0.049048,0.056156,0.056927,0.086514,0.013584,0.045688,6.04E-05
731491,-0.023432,0.00354,-0.081353,0.027597,-0.003925,NaN,-0.042639,-0.025176,-0.025222,-0.013411,-0.026932,-0.02268,-0.022715,6.01E-05
731492,0.009174,-0.015285,-0.023881,-0.00079,-0.026266,NaN,0.005882,0.006205,-0.032168,-0.017759,0.002407,-0.009494,-0.004954,5.97E-05
